order_id,customer_id,sku,order_date,channel,qty,order_value_inr,lot_code
VR894264,C102600,VA-EB-PL2,2025-09-23,vireo.in,1,3149,PL2-2508-2
VR895937,C105971,VA-SW-NX2,2025-09-23,Amazon,1,6499,NX2-2507-1
VR897057,C108675,VA-EB-PL2,2025-09-23,vireo.in,1,2799,PL2-2508-4
VR898137,C102073,VA-SP-ORB,2025-09-23,Flipkart,1,5999,ORB-2506-4
VR908172,C105057,VA-SW-FIT,2025-09-23,vireo.in,1,1999,FIT-2507-4
VR908187,C105498,VA-EB-PL2,2025-09-23,vireo.in,1,3149,PL2-2508-2
VR909113,C108832,VA-EB-PL2,2025-09-23,Amazon,1,3499,PL2-2508-4
VR909401,C102672,VA-EB-PL2,2025-09-23,Flipkart,1,3499,PL2-2506-1
VR910199,C102961,VA-SP-MINI,2025-09-23,vireo.in,1,2499,MINI-2508-1
VR910295,C106527,VA-SW-NX1,2025-09-23,Flipkart,1,4999,NX1-2507-1
VR910297,C104641,VA-EB-AIR,2025-09-23,vireo.in,1,1799,AIR-2507-3
VR882381,C107328,VA-SP-MINI,2025-09-24,Amazon,1,2499,MINI-2506-4
VR882535,C100368,VA-SP-MINI,2025-09-24,Amazon,1,2249,MINI-2509-4
VR883381,C105194,VA-EB-PL1,2025-09-24,vireo.in,1,2499,PL1-2509-3
VR883600,C100612,VA-EB-PL1,2025-09-24,Flipkart,1,2499,PL1-2508-2
VR883778,C100025,VA-EB-PL2,2025-09-24,vireo.in,1,2974,PL2-2508-3
VR886372,C109115,VA-EB-PL2,2025-09-24,vireo.in,1,3499,PL2-2508-2
VR889162,C105556,VA-SW-FIT,2025-09-24,vireo.in,1,1699,FIT-2508-4
VR889229,C102648,VA-SW-NX2,2025-09-24,vireo.in,1,6499,NX2-2507-2
VR889821,C101305,VA-EB-PL2,2025-09-24,Amazon,1,3499,PL2-2508-4
VR891294,C108310,VA-EB-PL2,2025-09-24,vireo.in,1,3499,PL2-2506-4
VR891589,C108846,VA-NB-ARC,2025-09-24,Amazon,1,1299,ARC-2507-3
VR892458,C100878,VA-HP-ST3,2025-09-24,Amazon,2,13998,ST3-2508-2
VR894842,C108148,VA-EB-PL2,2025-09-24,vireo.in,1,3149,PL2-2507-2
VR894890,C102026,VA-SW-NX2,2025-09-24,vireo.in,1,6499,NX2-2507-1
VR896208,C103177,VA-EB-PL2,2025-09-24,Flipkart,1,3499,PL2-2507-2
VR896477,C102988,VA-EB-PL2,2025-09-24,Amazon,1,3324,PL2-2508-2
VR899769,C102466,VA-EB-PL2,2025-09-24,vireo.in,1,3149,PL2-2507-2
VR900503,C105555,VA-EB-PL1,2025-09-24,vireo.in,1,2249,PL1-2508-3
VR901773,C101029,VA-EB-PL2,2025-09-24,vireo.in,1,2799,PL2-2506-3
VR901799,C100000,VA-SP-MINI,2025-09-24,vireo.in,1,2499,MINI-2507-4
VR902296,C100813,VA-HP-ST3,2025-09-24,vireo.in,1,6999,ST3-2508-1
VR902514,C107836,VA-EB-PL1,2025-09-24,vireo.in,1,2499,PL1-2508-1
VR903448,C101372,VA-SP-ORB,2025-09-24,Amazon,1,5699,ORB-2506-1
VR904146,C105036,VA-SP-ORB,2025-09-24,vireo.in,1,5999,ORB-2507-2
VR906576,C101543,VA-HP-ST3,2025-09-24,Amazon,1,6999,ST3-2508-2
VR907100,C100491,VA-SP-ORB,2025-09-24,vireo.in,1,5099,ORB-2507-3
VR907444,C105635,VA-NB-ARC,2025-09-24,vireo.in,1,1039,ARC-2507-4
VR908998,C100785,VA-SW-NX2,2025-09-24,vireo.in,1,5199,NX2-2509-1
VR909269,C105584,VA-EB-AIR,2025-09-24,Amazon,1,1799,AIR-2508-3
VR910847,C101974,VA-SP-MINI,2025-09-24,vireo.in,1,2249,MINI-2506-3
VR882590,C105277,VA-EB-PL1,2025-09-25,Flipkart,1,1999,PL1-2508-2
VR883526,C107528,VA-SP-ORB,2025-09-25,vireo.in,1,5999,ORB-2508-2
VR884732,C108626,VA-EB-PL2,2025-09-25,vireo.in,1,3499,PL2-2507-1
VR886847,C106259,VA-EB-PL2,2025-09-25,Flipkart,1,3149,PL2-2508-2
VR890040,C104969,VA-SP-MINI,2025-09-25,vireo.in,1,2499,MINI-2507-4
VR892158,C106427,VA-EB-PL2,2025-09-25,Amazon,1,2799,PL2-2508-4
VR897053,C100452,VA-EB-PL2,2025-09-25,vireo.in,1,2974,PL2-2507-3
VR899534,C102970,VA-SW-FIT,2025-09-25,vireo.in,1,1999,FIT-2508-4
VR900337,C103333,VA-SW-NX2,2025-09-25,Flipkart,1,5524,NX2-2507-1
VR901501,C100069,VA-SP-MINI,2025-09-25,Amazon,1,2499,MINI-2508-1
VR902150,C101878,VA-EB-PL2,2025-09-25,Amazon,2,6998,PL2-2508-3
VR902265,C105753,VA-EB-PL2,2025-09-25,Amazon,1,3499,PL2-2508-4
VR903076,C102731,VA-SW-NX1,2025-09-25,vireo.in,1,4999,NX1-2507-4
VR906476,C106665,VA-EB-AIR,2025-09-25,vireo.in,1,1709,AIR-2506-4
VR907163,C107874,VA-HP-ST2,2025-09-25,vireo.in,1,4999,ST2-2507-1
VR907368,C100714,VA-SP-MINI,2025-09-25,Amazon,1,2499,MINI-2506-1
VR907385,C103617,VA-SW-NX2,2025-09-25,Amazon,1,6499,NX2-2507-1
VR909188,C106559,VA-EB-PL2,2025-09-25,Amazon,1,2799,PL2-2506-1
VR880852,C105118,VA-HP-ST3,2025-09-26,vireo.in,1,6999,ST3-2506-3
VR880861,C105587,VA-SP-ORB,2025-09-26,vireo.in,1,5099,ORB-2509-3
VR882552,C107882,VA-EB-PL1,2025-09-26,Amazon,1,2499,PL1-2508-1
VR884387,C106012,VA-AC-CH65,2025-09-26,vireo.in,1,1274,CH65-2509-1
VR884775,C100809,VA-SP-ORB,2025-09-26,Flipkart,2,11998,ORB-2506-1
VR886161,C103652,VA-SW-FIT,2025-09-26,Amazon,1,1599,FIT-2506-4
VR887698,C103451,VA-SW-NX2,2025-09-26,vireo.in,1,5199,NX2-2508-2
VR891796,C107713,VA-EB-AIR,2025-09-26,Amazon,1,1799,AIR-2506-2
VR892780,C109021,VA-EB-PL1,2025-09-26,Amazon,1,2499,PL1-2508-3
VR893290,C108160,VA-EB-PL2,2025-09-26,Amazon,1,3324,PL2-2507-1
VR896892,C105108,VA-EB-PL1,2025-09-26,Amazon,1,2374,PL1-2507-3
VR898475,C101579,VA-EB-PL2,2025-09-26,Amazon,1,3499,PL2-2508-1
VR899606,C106674,VA-HP-ST3,2025-09-26,vireo.in,1,6999,ST3-2507-3
VR899875,C105724,VA-SW-NX2,2025-09-26,vireo.in,1,6499,NX2-2507-2
VR901542,C100652,VA-EB-PL1,2025-09-26,vireo.in,1,2249,PL1-2508-2
VR901667,C103176,VA-EB-PL2,2025-09-26,vireo.in,1,2799,PL2-2507-1
VR902302,C103929,VA-EB-PL2,2025-09-26,Amazon,1,2799,PL2-2507-3
VR902884,C105854,VA-EB-AIR,2025-09-26,Amazon,2,3418,AIR-2507-3
VR903691,C108468,VA-SW-FIT,2025-09-26,Amazon,1,1699,FIT-2508-1
VR905042,C103208,VA-SW-NX2,2025-09-26,vireo.in,1,5524,NX2-2508-4
VR906802,C102724,VA-EB-PL2,2025-09-26,Amazon,1,2974,PL2-2506-4
VR907717,C100320,VA-SP-MINI,2025-09-26,vireo.in,1,2249,MINI-2508-3
VR908448,C103457,VA-SP-MINI,2025-09-26,vireo.in,1,1999,MINI-2508-2
VR908869,C101847,VA-HP-ST2,2025-09-26,vireo.in,1,3999,ST2-2507-1
VR909130,C102717,VA-EB-AIR,2025-09-26,vireo.in,1,1529,AIR-2508-2
VR910364,C101599,VA-EB-PL2,2025-09-26,vireo.in,1,3149,PL2-2509-1
VR885911,C104484,VA-EB-PL2,2025-09-27,Amazon,1,3149,PL2-2508-2
VR886178,C109100,VA-EB-PL2,2025-09-27,vireo.in,1,3499,PL2-2507-2
VR887630,C102856,VA-SW-NX2,2025-09-27,Amazon,1,5524,NX2-2509-1
VR888869,C105702,VA-SW-NX2,2025-09-27,vireo.in,1,5849,NX2-2509-4
VR888986,C104842,VA-HP-ST3,2025-09-27,Amazon,1,6999,ST3-2507-4
VR889454,C107874,VA-EB-PL1,2025-09-27,Amazon,1,2374,PL1-2507-3
VR889953,C109245,VA-SW-NX2,2025-09-27,Amazon,1,6499,NX2-2509-3
VR892251,C107982,VA-EB-PL1,2025-09-27,Amazon,1,2124,PL1-2506-2
VR893275,C109461,VA-EB-PL1,2025-09-27,vireo.in,1,2499,PL1-2508-1
VR895365,C104767,VA-EB-PL2,2025-09-27,vireo.in,1,2799,PL2-2507-1
VR895626,C103424,VA-SW-FIT,2025-09-27,Flipkart,2,3998,FIT-2507-4
VR897985,C106946,VA-EB-AIR,2025-09-27,vireo.in,1,1439,AIR-2506-3
VR899863,C105539,VA-SW-FIT,2025-09-27,vireo.in,1,1999,FIT-2507-4
VR900487,C104746,VA-EB-PL2,2025-09-27,vireo.in,1,3499,PL2-2507-3
VR900712,C106294,VA-EB-PL2,2025-09-27,vireo.in,1,3499,PL2-2506-2
VR900980,C103546,VA-EB-PL2,2025-09-27,vireo.in,2,6298,PL2-2507-3
VR902345,C100882,VA-NB-ARC,2025-09-27,vireo.in,1,1169,ARC-2508-4
VR903535,C101701,VA-SW-NX1,2025-09-27,Flipkart,2,8498,NX1-2507-1
VR905487,C104183,VA-EB-PL2,2025-09-27,Amazon,2,5598,PL2-2506-1
VR908521,C103328,VA-SP-MINI,2025-09-27,Amazon,1,2499,MINI-2506-1
VR908802,C106674,VA-SW-FIT,2025-09-27,Amazon,1,1799,FIT-2507-4
VR909146,C102525,VA-SW-NX2,2025-09-27,Flipkart,1,6174,NX2-2508-2
VR910047,C103841,VA-AC-CBL,2025-09-27,Amazon,1,399,CBL-2506-4
VR882361,C104979,VA-EB-PL2,2025-09-28,Flipkart,1,3324,PL2-2508-3
VR882395,C104590,VA-EB-PL1,2025-09-28,vireo.in,1,2249,PL1-2507-1
VR884122,C107272,VA-SW-NX2,2025-09-28,vireo.in,1,5199,NX2-2507-1
VR884966,C100669,VA-SW-FIT,2025-09-28,vireo.in,1,1599,FIT-2506-1
VR888459,C108573,VA-SW-FIT,2025-09-28,vireo.in,1,1999,FIT-2509-2
VR892673,C103629,VA-EB-PL2,2025-09-28,Amazon,1,3499,PL2-2508-2
VR896561,C107963,VA-EB-AIR,2025-09-28,Amazon,1,1799,AIR-2509-1
VR898546,C101174,VA-SW-FIT,2025-09-28,vireo.in,1,1799,FIT-2508-3
VR898767,C101143,VA-HP-ST3,2025-09-28,Amazon,1,6649,ST3-2506-3
VR901707,C109287,VA-SW-NX1,2025-09-28,vireo.in,1,4999,NX1-2507-2
VR902162,C107266,VA-SW-FIT,2025-09-28,vireo.in,1,1699,FIT-2508-2
VR903957,C108184,VA-HP-ST3,2025-09-28,vireo.in,1,6999,ST3-2509-4
VR904504,C109061,VA-SP-MINI,2025-09-28,vireo.in,2,4498,MINI-2508-3
VR904761,C104808,VA-EB-PL2,2025-09-28,Flipkart,1,2799,PL2-2506-1
VR905026,C106069,VA-AC-CASE,2025-09-28,Amazon,1,1234,CASE-2507-2
VR906578,C104507,VA-HP-ST2,2025-09-28,vireo.in,1,4999,ST2-2506-2
VR906845,C107936,VA-SP-ORB,2025-09-28,Flipkart,1,5999,ORB-2507-2
VR908363,C100088,VA-EB-PL1,2025-09-28,Flipkart,1,2499,PL1-2506-3
VR909472,C100704,VA-AC-CH65,2025-09-28,vireo.in,1,1499,CH65-2507-4
VR910081,C100017,VA-NB-ARC,2025-09-28,Amazon,1,1104,ARC-2508-4
VR880501,C103848,VA-SW-NX2,2025-09-29,vireo.in,1,5524,NX2-2507-4
VR882331,C103474,VA-EB-PL2,2025-09-29,vireo.in,1,3499,PL2-2507-1
VR882445,C101543,VA-EB-PL2,2025-09-29,Amazon,1,3324,PL2-2507-1
VR882521,C101145,VA-HP-ST2,2025-09-29,vireo.in,1,4499,ST2-2507-3
VR885331,C103479,VA-EB-AIR,2025-09-29,Amazon,1,1439,AIR-2508-2
VR885663,C109293,VA-EB-PL2,2025-09-29,vireo.in,1,3324,PL2-2507-4
VR886661,C108886,VA-NB-ARC,2025-09-29,vireo.in,1,1299,ARC-2507-1
VR888752,C109194,VA-EB-PL1,2025-09-29,vireo.in,1,2374,PL1-2508-1
VR889236,C101995,VA-SP-MINI,2025-09-29,vireo.in,1,2249,MINI-2508-3
VR890267,C109462,VA-EB-PL1,2025-09-29,vireo.in,1,2499,PL1-2507-2
VR891073,C101721,VA-EB-PL2,2025-09-29,vireo.in,1,3324,PL2-2508-4
VR892337,C105424,VA-SW-NX1,2025-09-29,Flipkart,1,3999,NX1-2507-3
VR894709,C106990,VA-EB-PL1,2025-09-29,vireo.in,1,2249,PL1-2508-1
VR899143,C102370,VA-SW-NX2,2025-09-29,Amazon,1,6499,NX2-2509-1
VR901498,C108977,VA-EB-PL2,2025-09-29,vireo.in,1,3149,PL2-2507-1
VR901656,C109209,VA-EB-PL2,2025-09-29,vireo.in,1,3499,PL2-2508-1
VR901999,C104442,VA-SP-ORB,2025-09-29,vireo.in,1,5099,ORB-2506-4
VR902612,C108466,VA-SW-NX2,2025-09-29,vireo.in,1,5849,NX2-2507-2
VR903264,C104051,VA-SP-MINI,2025-09-29,vireo.in,1,2499,MINI-2508-3
VR907180,C102067,VA-AC-CBL,2025-09-29,Flipkart,1,399,CBL-2507-2
VR907625,C107832,VA-EB-AIR,2025-09-29,Amazon,1,1439,AIR-2508-4
VR910704,C105386,VA-EB-PL1,2025-09-29,vireo.in,1,2124,PL1-2508-1
VR910707,C106043,VA-SP-MINI,2025-09-29,Flipkart,1,2499,MINI-2507-1
VR910758,C104577,VA-EB-PL2,2025-09-29,Amazon,1,2799,PL2-2507-3
VR881656,C101284,VA-EB-PL1,2025-09-30,Amazon,2,4748,PL1-2507-3
VR882736,C107571,VA-EB-PL2,2025-09-30,Amazon,1,3499,PL2-2506-2
VR885031,C102257,VA-SW-FIT,2025-09-30,vireo.in,1,1799,FIT-2506-4
VR885254,C107435,VA-EB-PL2,2025-09-30,Flipkart,1,2799,PL2-2506-3
VR885718,C103538,VA-EB-PL1,2025-09-30,Amazon,1,2124,PL1-2508-1
VR886563,C105191,VA-SP-MINI,2025-09-30,Flipkart,1,2249,MINI-2508-1
VR887352,C107349,VA-EB-PL2,2025-09-30,vireo.in,1,3499,PL2-2507-1
VR887662,C108466,VA-SW-FIT,2025-09-30,vireo.in,2,3598,FIT-2509-3
VR887830,C102105,VA-EB-AIR,2025-09-30,vireo.in,1,1799,AIR-2507-3
VR888755,C104615,VA-SW-NX2,2025-09-30,vireo.in,1,5199,NX2-2508-4
VR889385,C102624,VA-NB-ARC,2025-09-30,vireo.in,1,1169,ARC-2506-4
VR889637,C106589,VA-SP-MINI,2025-09-30,Flipkart,1,2124,MINI-2506-4
VR890812,C108586,VA-EB-PL2,2025-09-30,Amazon,1,3149,PL2-2507-1
VR891414,C103806,VA-SW-FIT,2025-09-30,Flipkart,1,1999,FIT-2508-1
VR892097,C107204,VA-EB-PL2,2025-09-30,Amazon,1,3499,PL2-2507-3
VR892533,C106638,VA-EB-PL2,2025-09-30,Amazon,1,3499,PL2-2506-4
VR892692,C107691,VA-EB-PL2,2025-09-30,vireo.in,1,3499,PL2-2508-3
VR892981,C102462,VA-SP-MINI,2025-09-30,Amazon,1,2499,MINI-2508-4
VR893759,C101944,VA-EB-PL2,2025-09-30,vireo.in,1,3324,PL2-2508-3
VR894307,C101069,VA-HP-ST3,2025-09-30,vireo.in,1,6999,ST3-2508-4
VR896464,C108470,VA-EB-PL1,2025-09-30,vireo.in,1,2249,PL1-2508-3
VR899234,C100368,VA-AC-CASE,2025-09-30,vireo.in,1,1169,CASE-2508-2
VR900966,C104855,VA-HP-ST3,2025-09-30,vireo.in,1,5599,ST3-2508-2
VR902311,C108229,VA-EB-PL1,2025-09-30,Amazon,1,2499,PL1-2509-4
VR906240,C104421,VA-EB-PL2,2025-09-30,vireo.in,1,3499,PL2-2506-3
VR880483,C105225,VA-EB-PL2,2025-10-01,vireo.in,1,3149,PL2-2506-2
VR880884,C102437,VA-NB-ARC,2025-10-01,Amazon,1,1104,ARC-2507-2
VR882706,C102263,VA-EB-PL1,2025-10-01,Amazon,1,2124,PL1-2508-2
VR882854,C104026,VA-SW-NX1,2025-10-01,vireo.in,1,4999,NX1-2507-1
VR883208,C109224,VA-EB-PL2,2025-10-01,vireo.in,1,3324,PL2-2506-2
VR884402,C109008,VA-EB-AIR,2025-10-01,vireo.in,1,1439,AIR-2508-2
VR884435,C100786,VA-SP-MINI,2025-10-01,vireo.in,1,2374,MINI-2506-1
VR885326,C100956,VA-SP-ORB,2025-10-01,vireo.in,1,5399,ORB-2507-1
VR886916,C109319,VA-EB-PL2,2025-10-01,vireo.in,1,2974,PL2-2507-3
VR887299,C106012,VA-SP-MINI,2025-10-01,vireo.in,1,2499,MINI-2507-2
VR888747,C102447,VA-NB-ARC,2025-10-01,Amazon,1,1299,ARC-2507-2
VR889009,C102181,VA-AC-CH65,2025-10-01,vireo.in,1,1349,CH65-2506-4
VR890121,C108469,VA-EB-AIR,2025-10-01,vireo.in,1,1529,AIR-2508-1
VR891061,C106705,VA-SW-NX2,2025-10-01,vireo.in,1,5849,NX2-2507-4
VR891757,C105884,VA-EB-AIR,2025-10-01,vireo.in,1,1799,AIR-2509-1
VR892985,C103514,VA-EB-AIR,2025-10-01,Amazon,1,1799,AIR-2506-3
VR893305,C100909,VA-SP-ORB,2025-10-01,Flipkart,1,4799,ORB-2508-1
VR893513,C103209,VA-SP-MINI,2025-10-01,Amazon,1,2249,MINI-2508-2
VR893951,C100289,VA-HP-ST3,2025-10-01,Flipkart,1,6299,ST3-2509-1
VR894714,C104924,VA-EB-AIR,2025-10-01,Amazon,1,1529,AIR-2507-4
VR895515,C106672,VA-EB-PL2,2025-10-01,Amazon,1,2974,PL2-2508-2
VR896475,C104410,VA-SW-FIT,2025-10-01,vireo.in,1,1999,FIT-2509-3
VR900662,C102614,VA-EB-PL2,2025-10-01,Flipkart,1,3499,PL2-2507-2
VR901105,C107559,VA-SW-FIT,2025-10-01,vireo.in,1,1999,FIT-2508-4
VR902069,C108824,VA-HP-ST3,2025-10-01,vireo.in,1,5949,ST3-2507-4
VR902481,C105378,VA-EB-PL2,2025-10-01,vireo.in,1,2799,PL2-2508-3
VR904139,C106791,VA-EB-AIR,2025-10-01,Flipkart,1,1799,AIR-2508-3
VR906387,C103407,VA-EB-PL1,2025-10-01,vireo.in,1,2249,PL1-2507-3
VR909543,C101897,VA-SW-NX2,2025-10-01,Amazon,1,6174,NX2-2508-2
VR880200,C105872,VA-EB-PL2,2025-10-02,vireo.in,1,3149,PL2-2507-3
VR880901,C107944,VA-EB-PL2,2025-10-02,Amazon,1,2974,PL2-2508-4
VR881661,C105295,VA-EB-PL1,2025-10-02,Flipkart,1,2499,PL1-2506-4
VR882812,C107232,VA-HP-ST3,2025-10-02,vireo.in,2,12598,ST3-2506-3
VR884671,C107125,VA-HP-ST2,2025-10-02,Amazon,1,4999,ST2-2506-2
VR885942,C105716,VA-SW-NX2,2025-10-02,Flipkart,1,6499,NX2-2507-3
VR889341,C104995,VA-SW-NX2,2025-10-02,Amazon,1,5849,NX2-2506-2
VR889409,C100698,VA-AC-CASE,2025-10-02,Amazon,1,1104,CASE-2508-3
VR890067,C103722,VA-EB-PL1,2025-10-02,vireo.in,1,2124,PL1-2506-4
VR890246,C109323,VA-HP-ST3,2025-10-02,Amazon,1,5949,ST3-2508-2
VR891594,C106769,VA-EB-PL2,2025-10-02,Amazon,1,3324,PL2-2509-2
VR892324,C102475,VA-SP-MINI,2025-10-02,vireo.in,1,2499,MINI-2506-4
VR894064,C108535,VA-EB-PL2,2025-10-02,vireo.in,1,2799,PL2-2507-2
VR896318,C108779,VA-SP-ORB,2025-10-02,Amazon,1,5999,ORB-2506-1
VR896699,C100831,VA-EB-PL2,2025-10-02,vireo.in,1,3499,PL2-2509-2
VR898594,C105445,VA-EB-AIR,2025-10-02,vireo.in,1,1619,AIR-2509-2
VR898665,C102596,VA-EB-PL2,2025-10-02,Flipkart,1,3499,PL2-2508-1
VR901111,C100703,VA-EB-PL1,2025-10-02,vireo.in,1,2374,PL1-2508-1
VR901606,C100431,VA-SW-NX2,2025-10-02,vireo.in,1,5199,NX2-2508-4
VR904960,C104414,VA-HP-ST3,2025-10-02,vireo.in,1,5949,ST3-2506-4
VR908643,C102414,VA-SP-MINI,2025-10-02,vireo.in,2,4248,MINI-2508-3
VR910006,C101743,VA-AC-CH65,2025-10-02,vireo.in,1,1349,CH65-2509-3
VR910071,C104828,VA-EB-PL1,2025-10-02,Amazon,2,4748,PL1-2508-3
VR910533,C105874,VA-EB-PL2,2025-10-02,vireo.in,1,3499,PL2-2508-3
VR910878,C103988,VA-HP-ST3,2025-10-02,vireo.in,1,6299,ST3-2509-2
VR880709,C106684,VA-EB-PL2,2025-10-03,vireo.in,1,3499,PL2-2509-2
VR880773,C101691,VA-EB-PL2,2025-10-03,Flipkart,1,3324,PL2-2507-4
VR881441,C103920,VA-SP-ORB,2025-10-03,Amazon,1,5399,ORB-2508-1
VR885637,C102999,VA-HP-ST2,2025-10-03,Flipkart,1,4999,ST2-2506-2
VR886121,C100237,VA-EB-PL2,2025-10-03,vireo.in,2,5948,PL2-2508-2
VR886439,C100325,VA-EB-PL2,2025-10-03,vireo.in,1,3499,PL2-2506-4
VR886696,C101474,VA-EB-PL2,2025-10-03,vireo.in,1,3499,PL2-2507-1
VR886764,C107645,VA-EB-PL2,2025-10-03,Amazon,1,3499,PL2-2509-4
VR888068,C104173,VA-EB-AIR,2025-10-03,Amazon,1,1799,AIR-2508-1
VR888301,C106555,VA-SW-NX2,2025-10-03,Amazon,2,12998,NX2-2507-1
VR888310,C109257,VA-EB-PL2,2025-10-03,vireo.in,1,2974,PL2-2507-4
VR889065,C103352,VA-EB-PL2,2025-10-03,Amazon,2,5948,PL2-2509-3
VR889171,C106137,VA-EB-PL2,2025-10-03,vireo.in,1,3499,PL2-2507-2
VR890055,C109327,VA-SW-NX2,2025-10-03,Flipkart,1,6499,NX2-2508-1
VR890477,C107981,VA-EB-PL2,2025-10-03,vireo.in,1,3499,PL2-2507-3
VR890761,C105689,VA-EB-PL2,2025-10-03,Amazon,1,3149,PL2-2509-2
VR893068,C104322,VA-HP-ST3,2025-10-03,Amazon,1,5599,ST3-2508-4
VR893114,C107181,VA-EB-PL2,2025-10-03,vireo.in,1,3499,PL2-2507-1
VR893191,C105125,VA-EB-PL2,2025-10-03,Amazon,1,3499,PL2-2508-1
VR895298,C105174,VA-HP-ST2,2025-10-03,Amazon,1,4999,ST2-2506-2
VR896796,C104978,VA-EB-PL1,2025-10-03,Flipkart,2,4748,PL1-2509-2
VR896844,C103545,VA-EB-PL2,2025-10-03,Flipkart,1,2974,PL2-2506-2
VR898511,C108872,VA-EB-PL2,2025-10-03,vireo.in,1,3499,PL2-2506-1
VR898529,C100613,VA-SW-NX1,2025-10-03,vireo.in,1,4499,NX1-2507-2
VR898617,C108222,VA-SW-NX2,2025-10-03,vireo.in,1,6174,NX2-2509-2
VR900637,C102855,VA-EB-PL2,2025-10-03,Flipkart,1,2974,PL2-2508-3
VR900715,C105082,VA-AC-CH65,2025-10-03,Amazon,1,1499,CH65-2506-2
VR901376,C100715,VA-EB-PL2,2025-10-03,Amazon,1,3149,PL2-2509-1
VR901596,C102572,VA-EB-PL2,2025-10-03,Flipkart,1,3324,PL2-2507-2
VR903033,C100857,VA-EB-PL1,2025-10-03,Flipkart,2,4998,PL1-2509-4
VR904735,C102929,VA-SW-NX2,2025-10-03,vireo.in,1,6499,NX2-2508-2
VR904885,C105691,VA-HP-ST3,2025-10-03,Flipkart,2,11898,ST3-2506-4
VR904893,C102183,VA-EB-PL1,2025-10-03,vireo.in,1,2499,PL1-2507-4
VR905670,C104096,VA-SW-NX2,2025-10-03,vireo.in,1,6499,NX2-2506-3
VR907168,C104768,VA-SW-NX2,2025-10-03,Flipkart,1,5199,NX2-2506-3
VR907473,C106912,VA-SW-FIT,2025-10-03,vireo.in,1,1999,FIT-2508-3
VR908354,C103832,VA-SP-ORB,2025-10-03,vireo.in,1,5699,ORB-2507-2
VR908452,C106540,VA-HP-ST2,2025-10-03,vireo.in,1,4999,ST2-2507-1
VR908699,C105733,VA-SP-ORB,2025-10-03,vireo.in,1,5999,ORB-2506-4
VR910337,C104698,VA-AC-CASE,2025-10-03,vireo.in,1,1169,CASE-2509-2
VR883138,C107341,VA-EB-PL1,2025-10-04,vireo.in,1,1999,PL1-2507-4
VR887351,C108002,VA-SP-MINI,2025-10-04,Amazon,1,2124,MINI-2506-4
VR888821,C103342,VA-HP-ST3,2025-10-04,vireo.in,1,6999,ST3-2508-3
VR889133,C103688,VA-AC-CASE,2025-10-04,vireo.in,1,1169,CASE-2509-4
VR891060,C108748,VA-HP-ST3,2025-10-04,vireo.in,1,6999,ST3-2507-2
VR892141,C108638,VA-SW-NX2,2025-10-04,vireo.in,1,5849,NX2-2507-4
VR892344,C102535,VA-SP-MINI,2025-10-04,Amazon,1,2249,MINI-2506-2
VR892390,C100183,VA-SW-FIT,2025-10-04,vireo.in,1,1899,FIT-2507-1
VR896810,C101024,VA-EB-AIR,2025-10-04,Flipkart,1,1529,AIR-2508-1
VR896858,C108168,VA-EB-AIR,2025-10-04,Flipkart,1,1529,AIR-2509-4
VR897529,C106043,VA-EB-PL2,2025-10-04,vireo.in,1,2974,PL2-2508-1
VR897591,C108634,VA-EB-PL2,2025-10-04,Flipkart,1,3499,PL2-2509-2
VR897850,C100286,VA-EB-AIR,2025-10-04,Amazon,1,1439,AIR-2508-4
VR898202,C106691,VA-SP-ORB,2025-10-04,Amazon,1,5099,ORB-2506-4
VR898353,C107509,VA-SP-ORB,2025-10-04,vireo.in,1,5699,ORB-2508-1
VR898384,C107258,VA-EB-PL2,2025-10-04,vireo.in,1,3499,PL2-2508-1
VR899884,C106301,VA-HP-ST2,2025-10-04,vireo.in,1,4999,ST2-2507-3
VR900551,C100291,VA-EB-AIR,2025-10-04,Flipkart,1,1439,AIR-2506-2
VR900919,C103182,VA-NB-ARC,2025-10-04,vireo.in,1,1299,ARC-2507-4
VR902298,C108169,VA-HP-ST3,2025-10-04,Amazon,1,5949,ST3-2507-4
VR903363,C104464,VA-EB-PL2,2025-10-04,vireo.in,1,3499,PL2-2509-3
VR903779,C108476,VA-EB-PL2,2025-10-04,Amazon,1,3499,PL2-2506-1
VR903882,C103543,VA-EB-PL2,2025-10-04,vireo.in,1,3499,PL2-2508-1
VR904839,C103435,VA-EB-PL2,2025-10-04,Amazon,1,3499,PL2-2509-3
VR905031,C108139,VA-SP-ORB,2025-10-04,Amazon,1,4799,ORB-2507-3
VR905361,C107945,VA-SW-FIT,2025-10-04,vireo.in,1,1799,FIT-2508-3
VR905397,C105345,VA-SP-ORB,2025-10-04,vireo.in,1,4799,ORB-2508-2
VR905942,C101731,VA-NB-ARC,2025-10-04,Amazon,1,1104,ARC-2509-1
VR906755,C105681,VA-HP-ST3,2025-10-04,vireo.in,1,6649,ST3-2508-4
VR907186,C109086,VA-EB-PL1,2025-10-04,vireo.in,1,2499,PL1-2508-4
VR907206,C106855,VA-SW-NX2,2025-10-04,Amazon,1,6499,NX2-2508-2
VR907365,C108157,VA-SW-NX2,2025-10-04,vireo.in,1,6499,NX2-2508-3
VR907798,C106358,VA-EB-PL2,2025-10-04,Flipkart,1,2799,PL2-2508-2
VR907816,C103134,VA-SP-MINI,2025-10-04,vireo.in,1,2499,MINI-2507-2
